Product_ID,Product_Name,Category,Brand,Current_Price,Competitor_Price,Stock,Units_Sold,Rating,Discount_Percentage,Season,Customer_Type,City,Payment_Method,Delivery_Days,Return_Rate,Review_Count,Wishlist_Count,Cart_Abandonment_Rate,Seller_Rating,Shipping_Cost,Marketing_Spend,Holiday,Weekday,Demand_Index,Recommendation_Score,Recommended_Price
P00281,Water Bottle,Home & Kitchen,Milton,61282,61494,113,520,3.3,40,Winter,Premium,Bengaluru,Cash on Delivery,6,9.74,6076,1059,51.98,3.8,262,47481,Yes,Tuesday,61,58.34,61282
P00282,Table,Home & Kitchen,Milton,56893,58185,599,551,2.7,5,Festival,Returning,Pune,Cash on Delivery,5,9.4,2964,6433,30.08,4.4,195,30314,Yes,Wednesday,46,73.22,54049
P00283,Jacket,Fashion,Nike,10455,10223,656,426,4.3,40,Winter,New,Delhi,Credit Card,7,14.73,3036,1315,49.74,4.4,212,5155,Yes,Sunday,49,89.29,9933
P00284,Lipstick,Beauty,Nivea,73269,71060,886,514,4.8,10,Winter,Returning,Hyderabad,UPI,2,12.66,1973,7761,13.98,4.7,156,48712,No,Wednesday,95,74.8,79130
P00285,Jacket,Fashion,H&M,31908,30361,519,123,4.2,25,Festival,Premium,Delhi,Credit Card,1,6.08,3483,5395,54.12,3.4,467,3638,Yes,Friday,90,74.2,34460
P00286,Jeans,Fashion,Puma,72453,73253,410,47,4.6,50,Festival,Premium,Pune,Net Banking,2,2.4,4183,3483,57.91,3.1,134,18317,No,Wednesday,98,71.48,78249
P00287,Mixer,Home & Kitchen,Prestige,55530,56279,162,259,4.2,30,Winter,Returning,Ahmedabad,Debit Card,3,5.2,5995,9930,22.73,5.0,365,23116,Yes,Friday,86,70.65,59972
P00288,Moisturizer,Beauty,Nivea,59132,57833,22,165,4.2,20,Summer,Returning,Delhi,Net Banking,6,2.78,2493,3996,31.05,3.4,351,39572,Yes,Saturday,68,92.96,59132
P00289,Chair,Home & Kitchen,Cello,66871,66648,248,225,3.4,40,Summer,Premium,Hyderabad,UPI,5,1.46,7659,3842,63.16,3.8,337,30445,Yes,Saturday,89,75.16,72220
P00290,Face Wash,Beauty,Mamaearth,2264,4947,489,172,4.2,5,Monsoon,Premium,Delhi,UPI,5,13.69,1533,9777,57.83,4.0,26,37491,Yes,Saturday,100,97.55,2445
P00291,Milk,Grocery,Aashirvaad,56200,57851,742,581,2.9,20,Festival,New,Mumbai,UPI,5,1.76,7088,2658,24.53,3.1,218,17564,Yes,Friday,60,91.21,56200
P00292,Shoes,Fashion,Zara,31540,34150,100,388,2.6,15,Monsoon,Returning,Chennai,Debit Card,2,13.95,3063,9078,20.54,3.6,288,48845,No,Tuesday,74,88.85,31540
P00293,Jeans,Fashion,H&M,59327,57755,595,572,3.1,30,Normal,Premium,Hyderabad,Cash on Delivery,5,9.87,2680,3114,49.17,4.2,447,14893,Yes,Friday,93,72.86,64073
P00294,Rice,Grocery,Nestle,49792,50008,282,198,4.1,30,Festival,Returning,Bengaluru,Net Banking,7,11.22,5176,8218,43.48,3.4,373,9416,Yes,Saturday,48,94.56,47303
P00295,Rice,Grocery,Amul,19182,21030,137,534,2.6,20,Normal,Returning,Ahmedabad,Debit Card,2,3.86,6078,2104,44.82,3.2,110,26878,No,Saturday,49,70.19,18223
P00296,T-Shirt,Fashion,Levis,19136,18425,779,8,3.8,25,Winter,New,Hyderabad,Debit Card,2,14.76,1449,2978,59.57,4.9,300,23096,Yes,Sunday,67,65.15,19136
P00297,Lipstick,Beauty,Lakme,38340,39325,25,458,2.5,5,Monsoon,New,Kolkata,Credit Card,4,9.97,4412,7205,6.44,3.3,418,15437,Yes,Thursday,54,51.97,38340
P00298,Microwave,Home & Kitchen,Prestige,57928,59805,280,347,4.7,40,Festival,Premium,Kolkata,Debit Card,3,9.85,7919,4309,68.87,4.6,188,33546,Yes,Tuesday,43,67.7,55032
P00299,Shoes,Fashion,Levis,5991,5453,415,577,2.8,50,Normal,New,Bengaluru,UPI,5,12.4,4693,1209,67.26,4.4,129,35954,Yes,Thursday,85,96.82,6470
P00300,Fan,Home & Kitchen,Prestige,38837,37620,777,525,4.1,30,Normal,New,Delhi,UPI,3,5.55,263,8245,7.67,4.7,169,42480,Yes,Friday,86,80.33,41943
P00301,Jeans,Fashion,Puma,12240,12760,282,329,4.0,5,Normal,Premium,Delhi,Net Banking,6,2.5,1763,5159,23.59,4.0,106,37615,Yes,Thursday,55,75.82,12240
P00302,Bag,Fashion,H&M,27539,27828,498,594,3.2,20,Normal,Premium,Chennai,Net Banking,4,12.28,4319,2562,21.62,4.6,485,4227,Yes,Friday,50,65.39,27539
P00303,Smart Watch,Electronics,Samsung,58286,58472,619,126,4.6,25,Summer,Premium,Bengaluru,Debit Card,1,4.38,5856,4836,29.97,5.0,213,40985,Yes,Wednesday,54,85.49,58286
P00304,Water Bottle,Home & Kitchen,Cello,23616,21952,62,394,2.6,5,Monsoon,Premium,Ahmedabad,Net Banking,6,0.11,3152,8700,54.54,3.4,389,24678,No,Sunday,54,66.83,23616
P00305,Cooking Oil,Grocery,Tata,62477,62913,819,437,3.9,30,Festival,New,Delhi,Cash on Delivery,6,13.54,7437,6642,52.64,3.2,133,46214,No,Monday,46,81.62,59354
P00306,Biscuits,Grocery,Tata,35522,37383,388,482,3.1,30,Summer,Premium,Chennai,Debit Card,2,2.08,2175,3025,41.19,4.6,156,46497,Yes,Thursday,45,94.67,33746
P00307,Jacket,Fashion,H&M,6958,4290,147,296,2.9,0,Winter,New,Pune,Cash on Delivery,2,9.01,1149,6422,32.46,4.3,343,46437,No,Sunday,82,71.27,7514
P00308,Laptop,Electronics,Samsung,18401,18343,841,423,3.1,15,Festival,Premium,Delhi,UPI,1,11.23,5994,5136,65.69,3.4,122,8963,No,Saturday,87,99.3,19873
P00309,Tablet,Electronics,Dell,38586,36530,226,517,5.0,10,Festival,Returning,Kolkata,Cash on Delivery,3,6.04,2830,4755,68.55,4.0,96,14672,Yes,Sunday,83,71.7,41672
P00310,Shampoo,Beauty,L'Oreal,46712,44267,902,421,3.3,10,Winter,New,Kolkata,Credit Card,3,4.37,4801,8576,55.32,3.4,255,36396,Yes,Saturday,64,56.68,46712
P00311,Tea,Grocery,Fortune,41633,42914,199,16,3.7,25,Monsoon,Premium,Mumbai,Net Banking,6,3.03,96,391,38.26,4.5,86,39815,Yes,Sunday,48,71.76,39552
P00312,Moisturizer,Beauty,L'Oreal,38890,40599,510,283,4.0,0,Normal,Returning,Hyderabad,Debit Card,6,6.83,6920,5665,40.96,3.4,316,44119,No,Saturday,65,94.95,38890
P00313,Face Wash,Beauty,Mamaearth,10618,8815,481,129,4.9,25,Monsoon,Premium,Mumbai,Net Banking,6,3.68,3752,533,27.45,3.1,174,41950,Yes,Tuesday,45,98.06,10088
P00314,Microwave,Home & Kitchen,Milton,76391,78842,903,362,3.2,30,Normal,Premium,Chennai,Net Banking,7,2.08,6341,6369,55.12,4.7,88,43732,Yes,Tuesday,46,93.87,72572
P00315,Rice,Grocery,Nestle,49675,47372,461,50,4.3,25,Winter,Returning,Ahmedabad,UPI,3,11.03,2931,7521,33.62,4.6,336,24053,No,Tuesday,49,96.6,47192
P00316,Tablet,Electronics,Samsung,15812,18535,417,262,3.3,40,Normal,New,Bengaluru,Cash on Delivery,6,0.03,2315,9128,68.92,5.0,27,6287,No,Saturday,77,74.66,15812
P00317,Lipstick,Beauty,Lakme,62504,63343,57,508,4.3,20,Summer,Premium,Ahmedabad,Cash on Delivery,1,12.78,5213,8588,15.54,3.5,48,31125,Yes,Saturday,74,77.0,62504
P00318,Milk,Grocery,Tata,64793,64769,97,259,3.7,50,Normal,New,Ahmedabad,UPI,7,12.22,5570,4632,34.67,4.8,307,32038,Yes,Friday,96,70.43,69976
P00319,Perfume,Beauty,Mamaearth,71992,72863,359,335,3.6,5,Monsoon,Premium,Pune,Debit Card,1,3.64,1711,7835,6.58,3.7,289,21658,No,Sunday,96,87.43,77751
P00320,Smart TV,Electronics,OnePlus,1159,2542,776,464,3.0,50,Winter,Premium,Bengaluru,Credit Card,5,7.35,599,5116,31.72,4.1,377,4249,No,Saturday,69,53.35,1159
P00321,Sunscreen,Beauty,Lakme,46953,44374,409,541,2.8,15,Winter,Returning,Delhi,Net Banking,3,1.86,35,7393,41.19,3.3,273,46307,No,Wednesday,78,68.17,46953
P00322,Cooking Oil,Grocery,Aashirvaad,51747,53768,481,321,4.4,10,Winter,Returning,Pune,Credit Card,3,13.5,3275,1205,44.12,3.1,274,36000,Yes,Sunday,71,58.83,51747
P00323,Jacket,Fashion,Puma,6628,8919,622,243,3.1,20,Winter,Premium,Chennai,Debit Card,2,0.79,5004,6025,27.72,3.4,370,24566,No,Tuesday,86,66.01,7158
P00324,Sunscreen,Beauty,L'Oreal,53207,50755,158,6,3.6,50,Monsoon,Premium,Hyderabad,Credit Card,2,14.73,3435,2397,19.73,4.2,178,32435,Yes,Friday,52,56.48,53207
P00325,Smart Watch,Electronics,Samsung,14602,15761,560,163,2.9,30,Summer,New,Chennai,UPI,6,10.52,2865,7822,51.77,3.8,28,48077,Yes,Tuesday,70,70.76,14602
P00326,Jacket,Fashion,Nike,55109,56424,443,536,4.7,5,Festival,New,Mumbai,UPI,1,13.9,1157,3478,41.0,4.5,491,6058,Yes,Sunday,49,57.49,52354
P00327,Milk,Grocery,Amul,71507,73277,869,161,3.1,25,Winter,New,Pune,Cash on Delivery,6,4.4,4986,9230,13.37,4.5,156,28020,No,Friday,49,52.88,67932
P00328,Chair,Home & Kitchen,Milton,12001,10863,547,573,4.0,0,Monsoon,Premium,Kolkata,Cash on Delivery,4,7.68,1879,2687,39.55,4.4,410,42199,Yes,Wednesday,70,75.35,12001
P00329,Perfume,Beauty,L'Oreal,16575,16200,93,5,3.9,5,Festival,Premium,Bengaluru,Debit Card,2,13.72,6012,1715,52.45,4.1,88,10111,Yes,Thursday,82,62.34,17901
P00330,Perfume,Beauty,Nivea,20655,17878,265,558,3.2,20,Normal,New,Pune,UPI,1,2.84,6807,7294,50.18,3.7,342,26106,Yes,Thursday,56,81.65,20655
P00331,Lipstick,Beauty,Lakme,73807,74651,710,57,3.8,15,Monsoon,New,Kolkata,Debit Card,2,6.76,5122,7278,22.69,4.6,461,27167,Yes,Wednesday,90,58.94,79711
P00332,Water Bottle,Home & Kitchen,Milton,77453,75367,622,478,4.2,10,Summer,Returning,Bengaluru,Credit Card,6,14.02,158,1411,24.11,4.4,436,14007,Yes,Tuesday,68,60.43,77453
P00333,Moisturizer,Beauty,L'Oreal,37914,37387,913,87,2.8,0,Monsoon,Premium,Mumbai,Debit Card,3,8.05,6186,714,33.74,4.5,258,6750,No,Tuesday,86,73.64,40947
P00334,Shampoo,Beauty,Mamaearth,48557,49546,373,267,4.0,20,Summer,Premium,Pune,Credit Card,4,4.61,6506,9142,14.34,3.6,450,46482,No,Friday,76,71.88,48557
P00335,Face Wash,Beauty,L'Oreal,34919,34066,250,28,3.8,5,Normal,Premium,Chennai,Credit Card,5,8.19,4307,561,34.73,3.5,207,3054,No,Wednesday,59,66.53,34919
P00336,Headphones,Electronics,Dell,36968,35899,297,520,4.8,0,Normal,Premium,Bengaluru,Debit Card,1,13.17,3056,2741,64.9,4.6,371,35922,Yes,Monday,73,54.85,36968
P00337,Body Wash,Beauty,L'Oreal,26479,26404,249,345,5.0,10,Monsoon,New,Pune,Net Banking,3,13.45,4965,3871,64.24,3.8,296,32715,Yes,Thursday,57,66.69,26479
P00338,Bag,Fashion,Adidas,72830,71694,66,566,3.3,5,Normal,Returning,Delhi,Credit Card,4,6.36,1385,1789,52.14,4.1,49,14969,No,Saturday,87,89.72,78656
P00339,Smart TV,Electronics,OnePlus,48970,46105,956,519,3.0,30,Summer,Returning,Kolkata,Net Banking,7,6.91,2791,8812,41.47,4.7,277,12454,No,Sunday,93,83.28,52887
P00340,Rice,Grocery,Nestle,33737,31185,428,163,2.6,10,Monsoon,Premium,Kolkata,Credit Card,4,9.39,5563,8054,15.58,4.6,467,25802,No,Monday,47,54.42,32051
P00341,Sneakers,Fashion,Puma,43440,42070,206,450,4.5,10,Monsoon,New,Kolkata,Net Banking,3,8.91,2401,3941,63.32,4.5,314,48932,Yes,Saturday,85,58.08,46915
P00342,Perfume,Beauty,Mamaearth,53880,55791,719,15,4.3,20,Festival,Premium,Bengaluru,UPI,3,1.91,6513,8356,40.43,3.2,68,7402,Yes,Monday,80,94.87,53880
P00343,Chair,Home & Kitchen,Milton,19744,21786,483,144,3.1,25,Festival,Returning,Hyderabad,Net Banking,3,4.66,96,6150,28.63,4.6,20,20761,Yes,Tuesday,44,59.99,18757
P00344,Body Wash,Beauty,Lakme,11897,11208,890,249,4.2,15,Summer,Returning,Mumbai,Net Banking,5,10.79,1818,4177,21.89,4.3,350,8955,No,Thursday,73,58.19,11897
P00345,Shoes,Fashion,Zara,57797,60389,797,452,3.9,40,Monsoon,Returning,Delhi,Net Banking,5,4.04,184,5241,31.62,4.7,359,573,No,Sunday,91,63.98,62420
P00346,Microwave,Home & Kitchen,Cello,33295,34157,537,14,4.9,10,Monsoon,New,Kolkata,Net Banking,3,2.38,7766,1317,56.5,3.1,481,5665,Yes,Monday,43,92.73,31631
P00347,Bag,Fashion,H&M,44893,45900,38,110,3.6,10,Winter,New,Mumbai,Credit Card,6,14.27,3273,1401,30.28,4.0,196,40223,No,Tuesday,88,75.5,48484
P00348,Biscuits,Grocery,Amul,35175,37562,421,114,2.6,20,Winter,Premium,Mumbai,Credit Card,3,6.84,6058,3327,26.9,4.7,460,48111,Yes,Wednesday,95,54.5,37989
P00349,Laptop,Electronics,Lenovo,31506,32853,694,236,4.0,15,Normal,Premium,Ahmedabad,UPI,4,14.81,5397,4577,52.93,3.6,350,20091,Yes,Wednesday,73,70.03,31506
P00350,Biscuits,Grocery,Aashirvaad,18365,16164,25,568,4.8,0,Summer,Premium,Kolkata,Credit Card,4,4.87,3143,9129,7.71,4.8,471,8152,Yes,Sunday,88,89.01,19834
P00351,Bag,Fashion,Puma,67548,66445,524,384,4.9,25,Monsoon,Returning,Mumbai,Debit Card,2,14.87,4955,1480,7.25,4.1,254,48157,Yes,Monday,56,94.46,67548
P00352,Microwave,Home & Kitchen,Pigeon,61107,59600,311,65,4.0,10,Normal,Premium,Chennai,Debit Card,7,13.05,7171,2825,53.82,3.0,231,21427,Yes,Thursday,80,89.95,61107
P00353,Shampoo,Beauty,L'Oreal,42206,40336,18,343,3.9,15,Festival,New,Bengaluru,UPI,1,2.39,1090,1812,33.62,3.3,97,25798,No,Thursday,84,95.12,45582
P00354,Face Wash,Beauty,Mamaearth,19344,17968,790,558,3.9,30,Summer,Premium,Chennai,Cash on Delivery,7,1.73,4120,1556,62.15,3.4,390,31406,No,Wednesday,70,74.04,19344
P00355,Biscuits,Grocery,Fortune,58524,60461,322,455,2.6,10,Monsoon,Premium,Pune,UPI,5,10.04,6562,3406,65.34,4.6,144,16222,No,Monday,51,80.38,58524
P00356,Shoes,Fashion,Nike,73237,71080,712,8,3.6,30,Summer,Returning,Delhi,Net Banking,3,13.26,2869,4776,15.18,4.8,383,48283,No,Tuesday,73,98.15,73237
P00357,Water Bottle,Home & Kitchen,Prestige,57249,58188,790,547,4.1,15,Winter,Premium,Delhi,Net Banking,3,4.57,7142,4628,64.48,4.1,414,45603,Yes,Thursday,42,90.18,54387
P00358,Smartphone,Electronics,HP,74336,72258,218,116,3.3,50,Monsoon,Premium,Delhi,Debit Card,3,5.01,6089,8965,18.89,4.0,456,6590,Yes,Tuesday,68,80.79,74336
P00359,Milk,Grocery,Fortune,58237,59683,553,367,3.8,40,Summer,New,Ahmedabad,Cash on Delivery,4,0.55,7981,1933,28.58,4.7,494,8440,Yes,Friday,45,68.03,55326
P00360,Milk,Grocery,Nestle,34280,35985,916,10,3.2,25,Festival,New,Hyderabad,Net Banking,6,14.76,6275,3361,26.97,3.8,59,44885,Yes,Monday,92,72.1,37022
P00361,Bag,Fashion,Zara,23355,21656,272,297,4.7,0,Summer,New,Chennai,Net Banking,6,5.68,6426,8136,10.4,4.2,204,46535,No,Tuesday,52,83.76,23355
P00362,Laptop,Electronics,OnePlus,16924,19884,98,187,3.7,20,Winter,Premium,Hyderabad,Cash on Delivery,2,9.28,769,2135,5.83,4.4,471,19628,No,Tuesday,44,94.11,16078
P00363,Sneakers,Fashion,Zara,59747,58678,985,440,4.3,5,Normal,Returning,Ahmedabad,Credit Card,1,9.35,6020,2581,53.61,3.3,58,19327,No,Monday,79,92.43,59747
P00364,Biscuits,Grocery,Fortune,36263,37379,878,244,2.8,5,Festival,New,Kolkata,Cash on Delivery,4,7.91,6725,9578,50.39,4.9,435,22304,Yes,Tuesday,53,68.72,36263
P00365,Body Wash,Beauty,Dove,67000,69692,901,544,3.0,40,Monsoon,New,Ahmedabad,Credit Card,6,12.34,7761,5458,55.88,4.4,275,33623,Yes,Thursday,60,74.19,67000
P00366,Cooking Oil,Grocery,Fortune,69379,71040,605,390,4.0,30,Winter,Returning,Chennai,Net Banking,2,0.81,3111,8985,18.31,3.1,158,29695,Yes,Sunday,64,85.97,69379
P00367,Tablet,Electronics,Lenovo,22660,24772,577,9,4.0,25,Normal,Premium,Bengaluru,Debit Card,3,2.42,6698,3147,68.25,4.4,383,40789,Yes,Wednesday,46,63.8,21527
P00368,Laptop,Electronics,Sony,52360,50391,364,176,3.9,0,Monsoon,Returning,Chennai,Net Banking,7,4.15,2605,379,33.51,3.8,379,15522,No,Wednesday,53,89.01,52360
P00369,Perfume,Beauty,Dove,49396,51795,628,28,5.0,0,Summer,Returning,Hyderabad,Credit Card,6,12.78,387,3255,61.12,4.4,155,35961,Yes,Friday,48,50.65,46927
P00370,Wheat Flour,Grocery,Amul,51050,48276,265,140,4.9,50,Summer,New,Delhi,Debit Card,7,5.65,4737,6263,21.05,3.2,256,44165,Yes,Saturday,55,50.62,51050
P00371,Smart Watch,Electronics,Apple,66864,66963,649,157,2.9,25,Normal,Returning,Ahmedabad,Net Banking,5,4.33,3879,5948,6.72,3.0,111,36531,Yes,Thursday,88,94.57,72213
P00372,Sneakers,Fashion,Adidas,73791,70810,811,101,2.6,50,Monsoon,Returning,Ahmedabad,Credit Card,4,3.71,1348,2615,50.14,4.0,371,13223,No,Saturday,85,90.81,79694
P00373,Headphones,Electronics,Dell,14017,15032,767,401,2.6,40,Normal,Premium,Hyderabad,Debit Card,5,0.97,2452,6548,49.76,3.3,203,9273,No,Monday,96,69.58,15138
P00374,Face Wash,Beauty,Nivea,20035,21593,16,46,2.7,15,Festival,Returning,Bengaluru,Net Banking,4,10.15,4198,2901,48.48,3.8,307,8775,No,Saturday,71,92.83,20035
P00375,Laptop,Electronics,HP,3516,4200,700,402,3.5,30,Festival,Returning,Delhi,Net Banking,1,5.94,2278,5300,46.32,3.1,154,37429,No,Tuesday,97,65.05,3797
P00376,Lipstick,Beauty,L'Oreal,24149,24741,653,27,4.6,25,Festival,Returning,Ahmedabad,Net Banking,3,9.9,4863,7898,59.24,4.0,487,48414,No,Tuesday,86,57.08,26080
P00377,Sunscreen,Beauty,Lakme,16501,15836,139,401,4.6,0,Festival,Premium,Chennai,Cash on Delivery,7,9.23,4311,9143,21.13,3.5,293,33432,No,Monday,66,54.52,16501
P00378,Shampoo,Beauty,L'Oreal,56868,58439,580,291,2.6,5,Festival,Returning,Mumbai,Cash on Delivery,7,12.34,1959,4033,18.4,4.2,215,21514,Yes,Wednesday,78,82.98,56868
P00379,Camera,Electronics,OnePlus,68893,69169,714,370,4.1,20,Normal,Returning,Chennai,Debit Card,4,6.21,2474,8419,7.95,3.6,341,28124,Yes,Tuesday,52,76.49,68893
P00380,Headphones,Electronics,Lenovo,22476,22511,751,416,4.8,25,Normal,New,Ahmedabad,Net Banking,4,1.66,1102,3705,62.21,4.3,414,27151,No,Sunday,88,76.41,24274
P00381,Headphones,Electronics,Lenovo,21762,20315,218,221,3.9,25,Festival,New,Kolkata,Debit Card,1,13.48,5137,8061,38.81,4.2,364,45037,Yes,Saturday,68,91.55,21762
P00382,Jacket,Fashion,Zara,36507,35908,77,498,4.6,0,Normal,New,Bengaluru,UPI,3,9.35,7658,8413,55.27,3.4,29,14789,Yes,Sunday,55,65.67,36507
P00383,Smart TV,Electronics,Samsung,23690,22850,534,413,3.9,20,Monsoon,Premium,Delhi,Net Banking,5,11.95,611,698,61.98,3.9,286,29736,No,Thursday,57,90.99,23690
P00384,T-Shirt,Fashion,Nike,69701,67361,879,178,3.9,30,Normal,Returning,Pune,Cash on Delivery,3,6.67,943,2095,52.61,3.5,224,25401,No,Wednesday,69,71.9,69701
P00385,Pressure Cooker,Home & Kitchen,Pigeon,65136,67934,510,85,2.7,0,Winter,Premium,Mumbai,Net Banking,2,0.71,2843,8870,14.48,4.8,177,24032,No,Thursday,80,94.6,65136
P00386,Rice,Grocery,Nestle,67015,67756,247,23,2.7,15,Normal,Premium,Bengaluru,Credit Card,1,7.66,5927,4079,61.81,3.9,418,34061,No,Saturday,73,79.37,67015
P00387,Water Bottle,Home & Kitchen,Cello,54019,54696,45,86,3.4,40,Summer,New,Chennai,Cash on Delivery,6,2.58,900,6859,8.58,3.6,182,3255,No,Saturday,71,55.76,54019
P00388,T-Shirt,Fashion,Zara,35583,34837,388,399,4.1,25,Festival,Returning,Delhi,Credit Card,6,14.3,6215,5867,33.64,5.0,363,28082,Yes,Wednesday,57,89.82,35583
P00389,Perfume,Beauty,L'Oreal,29594,31213,894,200,3.1,30,Monsoon,Returning,Delhi,Debit Card,6,3.44,1729,9886,66.83,4.3,165,13429,Yes,Friday,78,78.15,29594
P00390,Biscuits,Grocery,Aashirvaad,50712,48078,648,271,3.3,0,Festival,Returning,Ahmedabad,Debit Card,4,8.23,547,1816,20.41,4.1,170,40634,Yes,Thursday,83,55.35,54768
P00391,Rice,Grocery,Tata,44562,42073,634,309,2.6,25,Festival,New,Kolkata,Cash on Delivery,3,9.21,4613,9221,7.17,4.9,337,32491,Yes,Sunday,54,87.67,44562
P00392,Wheat Flour,Grocery,Amul,59965,59891,993,148,3.2,10,Summer,Returning,Pune,UPI,7,4.63,140,1738,46.15,3.5,259,18797,No,Tuesday,65,87.48,59965
P00393,Tea,Grocery,Fortune,7486,6385,819,465,3.6,15,Festival,New,Bengaluru,Net Banking,7,6.83,2309,2619,48.82,3.0,270,9867,No,Sunday,63,65.54,7486
P00394,Laptop,Electronics,Dell,20129,21084,960,417,4.3,5,Festival,Premium,Mumbai,Cash on Delivery,7,5.78,1948,5579,10.03,3.8,170,32002,No,Wednesday,80,61.32,20129
P00395,Mixer,Home & Kitchen,Prestige,75659,76968,425,414,4.6,40,Festival,New,Delhi,Cash on Delivery,2,7.16,1234,2729,32.26,4.1,330,5800,No,Monday,43,88.12,71877
P00396,Fan,Home & Kitchen,Prestige,26849,28993,282,569,4.9,50,Winter,Premium,Hyderabad,UPI,4,4.04,7682,3651,15.17,3.0,209,42091,Yes,Thursday,74,72.74,26849
P00397,Sneakers,Fashion,Puma,39075,41834,267,80,3.4,25,Winter,Returning,Ahmedabad,Debit Card,4,5.21,2660,4533,22.47,4.1,156,15388,No,Friday,53,55.7,39075
P00398,Smart TV,Electronics,Lenovo,28656,29779,389,304,4.4,25,Normal,New,Ahmedabad,Debit Card,6,11.9,6674,4012,14.07,4.8,134,18691,Yes,Monday,69,82.87,28656
P00399,Hoodie,Fashion,Puma,46027,43447,174,301,3.2,30,Monsoon,Returning,Bengaluru,Cash on Delivery,4,13.19,1114,5822,30.97,3.7,63,25816,No,Friday,83,94.43,49709
P00400,Shoes,Fashion,Adidas,39956,42937,48,271,4.7,20,Festival,Returning,Delhi,Credit Card,5,7.35,7187,1763,39.91,4.4,176,46641,No,Friday,90,65.24,43152
P00401,Shampoo,Beauty,Dove,15682,17011,50,163,2.5,5,Summer,Premium,Chennai,Debit Card,5,13.33,6308,2636,30.1,4.8,221,29219,No,Thursday,62,54.75,15682
P00402,T-Shirt,Fashion,Puma,785,1068,555,179,3.2,30,Normal,New,Kolkata,Net Banking,1,12.62,7805,514,7.75,3.1,319,47900,Yes,Tuesday,81,82.46,847
P00403,T-Shirt,Fashion,Adidas,48402,47367,442,529,4.2,40,Festival,Premium,Pune,Net Banking,7,8.83,5013,5382,14.21,4.0,292,23153,No,Thursday,73,58.4,48402
P00404,Hoodie,Fashion,Nike,75367,77460,472,165,3.7,5,Monsoon,Premium,Pune,UPI,6,11.73,5054,448,6.14,3.3,280,17414,No,Friday,47,75.06,71599
P00405,Smartphone,Electronics,OnePlus,38304,39302,59,19,2.5,5,Winter,New,Delhi,UPI,3,11.03,5588,6082,30.5,3.8,478,46678,No,Tuesday,72,53.85,38304
P00406,Jacket,Fashion,Zara,47965,49248,161,516,4.3,0,Normal,New,Ahmedabad,Cash on Delivery,2,13.48,5972,5644,36.72,3.3,314,1120,No,Sunday,71,78.05,47965
P00407,Microwave,Home & Kitchen,Pigeon,3805,2939,945,259,4.4,30,Monsoon,New,Ahmedabad,Cash on Delivery,4,9.85,6100,5605,30.19,4.3,183,22127,Yes,Wednesday,97,86.91,4109
P00408,Coffee,Grocery,Amul,57088,59184,59,317,4.1,15,Festival,New,Mumbai,Cash on Delivery,6,4.57,347,2013,41.22,4.5,457,42663,No,Tuesday,74,85.58,57088
P00409,Mixer,Home & Kitchen,Philips,56253,58022,289,576,4.6,50,Normal,Premium,Chennai,Cash on Delivery,3,0.72,6947,514,36.33,4.3,61,15744,No,Sunday,44,55.83,53441
P00410,Shoes,Fashion,Levis,58653,59122,575,334,3.9,10,Normal,Premium,Kolkata,UPI,4,8.22,2357,1648,11.0,4.0,426,42086,No,Friday,80,81.8,58653
P00411,Laptop,Electronics,Apple,32660,30998,925,595,4.1,5,Festival,New,Kolkata,Debit Card,6,12.11,7279,6956,29.25,5.0,408,42210,No,Friday,91,79.71,35272
P00412,Tea,Grocery,Fortune,22415,24473,428,300,4.3,10,Festival,Premium,Delhi,Net Banking,1,7.5,5087,6711,68.39,4.0,29,25613,Yes,Sunday,73,84.71,22415
P00413,Smart TV,Electronics,Sony,32813,34074,643,77,4.2,50,Festival,New,Hyderabad,Cash on Delivery,3,2.19,886,7955,56.77,5.0,304,37657,No,Monday,49,81.97,31173
P00414,Shoes,Fashion,Zara,61930,60108,372,205,4.8,40,Festival,New,Delhi,Cash on Delivery,4,8.26,5855,4716,42.09,4.3,233,14332,Yes,Friday,96,56.73,66884
P00415,Microwave,Home & Kitchen,Cello,18105,19411,721,592,4.9,5,Winter,Premium,Kolkata,Net Banking,7,5.35,4327,9560,23.25,4.8,430,5643,Yes,Thursday,90,62.48,19553
P00416,Jeans,Fashion,Zara,75290,77361,33,561,3.7,5,Winter,New,Ahmedabad,UPI,7,5.98,5150,6096,6.44,3.2,140,41110,Yes,Tuesday,81,86.89,81313
P00417,Table,Home & Kitchen,Milton,58178,55436,699,174,3.0,25,Monsoon,Returning,Chennai,Credit Card,3,11.78,4903,3529,8.88,4.3,180,47767,Yes,Wednesday,65,58.61,58178
P00418,Mixer,Home & Kitchen,Cello,35401,32811,135,23,3.7,15,Normal,Premium,Mumbai,Net Banking,6,7.89,1668,4720,18.57,4.5,90,20991,Yes,Sunday,61,86.68,35401
P00419,Chair,Home & Kitchen,Milton,20248,22205,314,568,2.8,25,Monsoon,Premium,Kolkata,Debit Card,2,12.35,374,3617,39.53,3.7,383,1365,Yes,Thursday,72,93.42,20248
P00420,Shampoo,Beauty,Lakme,58743,57887,895,455,3.8,15,Monsoon,New,Delhi,Cash on Delivery,1,2.45,5047,6345,32.24,3.9,341,43886,No,Saturday,44,50.92,55806
